age,default,housing,loan,duration,campaign,pdays,previous,emp_var_rate,euribor3m,nr_employed
56,0.0,0.0,0.0,871,3,999,0,-0.1,,51958.0
34,0.0,1.0,0.0,354,2,999,0,-0.1,,51958.0
45,0.0,1.0,0.0,165,3,999,1,-0.1,4076.0,51958.0
30,0.0,0.0,0.0,88,2,999,0,-0.1,4076.0,51958.0
58,0.0,,,279,2,999,0,-0.1,4076.0,51958.0
38,0.0,0.0,0.0,180,2,999,0,-0.1,4076.0,51958.0
36,0.0,,,156,4,999,0,-0.1,,51958.0
38,0.0,1.0,0.0,1532,3,999,0,-0.1,4076.0,51958.0
36,,1.0,0.0,235,3,999,0,-0.1,4076.0,51958.0
37,0.0,1.0,0.0,884,3,999,0,-0.1,4076.0,51958.0
35,0.0,1.0,0.0,218,2,999,0,-0.1,,51958.0
49,,1.0,0.0,611,3,999,0,-0.1,4076.0,51958.0
30,0.0,0.0,0.0,248,2,999,0,-0.1,4076.0,51958.0
43,0.0,0.0,0.0,75,3,999,0,-0.1,,51958.0
46,,1.0,1.0,60,2,999,0,-0.1,4076.0,51958.0
33,0.0,0.0,0.0,986,6,999,0,-0.1,4076.0,51958.0
57,0.0,1.0,0.0,172,2,999,0,-0.1,4076.0,51958.0
29,0.0,1.0,0.0,315,2,999,1,-0.1,,51958.0
57,,0.0,0.0,399,2,999,0,-0.1,4076.0,51958.0
33,0.0,0.0,0.0,117,3,999,0,-0.1,4076.0,51958.0
36,0.0,1.0,1.0,151,3,999,0,-0.1,,51958.0
30,0.0,1.0,0.0,513,2,999,0,-0.1,4076.0,51958.0
29,0.0,1.0,1.0,281,2,999,0,-0.1,4076.0,51958.0
36,0.0,1.0,0.0,317,2,999,0,-0.1,,51958.0
39,0.0,1.0,0.0,116,2,999,0,-0.1,,51958.0
38,0.0,0.0,0.0,115,3,999,0,-0.1,4076.0,51958.0
55,0.0,1.0,0.0,303,2,999,0,-0.1,4076.0,51958.0
55,0.0,1.0,0.0,97,2,999,0,-0.1,4076.0,51958.0
55,0.0,1.0,0.0,104,3,999,0,-0.1,,51958.0
54,0.0,1.0,0.0,68,2,999,0,-0.1,4076.0,51958.0
55,0.0,1.0,1.0,591,3,999,0,-0.1,4076.0,51958.0
38,0.0,1.0,1.0,136,3,999,0,-0.1,4076.0,51958.0
31,0.0,1.0,0.0,251,2,999,0,-0.1,,51958.0
43,,1.0,0.0,355,6,999,0,-0.1,4076.0,51958.0
31,0.0,1.0,0.0,231,2,999,0,-0.1,4076.0,51958.0
32,,1.0,0.0,251,4,999,0,-0.1,4076.0,51958.0
29,0.0,1.0,0.0,341,2,999,0,-0.1,,51958.0
30,0.0,0.0,1.0,106,3,999,0,-0.1,4076.0,51958.0
38,0.0,0.0,0.0,361,2,999,1,-0.1,4076.0,51958.0
37,0.0,0.0,0.0,212,2,999,0,-0.1,4076.0,51958.0
55,0.0,0.0,0.0,131,2,999,1,-0.1,4076.0,51958.0
38,0.0,0.0,0.0,60,2,999,0,-0.1,4076.0,51958.0
46,0.0,0.0,1.0,378,8,999,0,-0.1,4076.0,51958.0
29,,1.0,0.0,441,4,999,0,-0.1,,51958.0
30,0.0,0.0,0.0,232,2,999,1,-0.1,4076.0,51958.0
49,0.0,0.0,0.0,88,6,999,0,-0.1,,51958.0
38,0.0,,,257,2,999,0,-0.1,,51958.0
34,0.0,0.0,0.0,1598,4,999,0,-0.1,,51958.0
35,0.0,0.0,0.0,295,3,999,0,-0.1,4076.0,51958.0
31,0.0,0.0,0.0,693,3,999,0,-0.1,,51958.0
38,0.0,1.0,1.0,430,2,999,0,-0.1,4076.0,51958.0
45,0.0,0.0,0.0,134,9,999,0,-0.1,4076.0,51958.0
54,0.0,1.0,1.0,761,3,999,0,-0.1,4076.0,51958.0
41,0.0,0.0,0.0,233,4,999,1,-0.1,4076.0,51958.0
52,0.0,1.0,0.0,134,3,999,0,-0.1,4076.0,51958.0
38,0.0,0.0,0.0,290,3,999,0,-0.1,4076.0,51958.0
59,0.0,1.0,0.0,370,2,999,0,-0.1,,51958.0
29,0.0,1.0,0.0,766,3,999,0,-0.1,4076.0,51958.0
51,0.0,0.0,0.0,279,3,999,0,-0.1,,51958.0
48,0.0,0.0,0.0,298,2,999,0,-0.1,4076.0,51958.0
29,0.0,0.0,0.0,157,2,999,0,-0.1,4076.0,51958.0
32,0.0,0.0,0.0,324,5,999,0,-0.1,4076.0,51958.0
48,0.0,1.0,0.0,537,2,999,0,-0.1,4076.0,51958.0
33,0.0,1.0,0.0,182,2,999,0,-0.1,4076.0,51958.0
31,0.0,0.0,0.0,96,5,999,0,-0.1,4076.0,51958.0
36,,1.0,0.0,90,2,999,0,-0.1,4076.0,51958.0
30,0.0,0.0,0.0,59,2,999,0,-0.1,4076.0,51958.0
31,0.0,1.0,0.0,222,4,999,0,-0.1,4076.0,51958.0
38,0.0,0.0,0.0,178,2,999,0,-0.1,4076.0,51958.0
38,0.0,0.0,0.0,146,5,999,0,-0.1,4076.0,51958.0
30,0.0,1.0,0.0,769,4,999,0,-0.1,4076.0,51958.0
30,0.0,1.0,0.0,216,4,999,0,-0.1,4076.0,51958.0
43,0.0,1.0,0.0,87,3,999,0,-0.1,4076.0,51958.0
36,0.0,0.0,0.0,192,2,6,1,-0.1,,51958.0
40,0.0,1.0,1.0,825,6,999,1,-0.1,4076.0,51958.0
30,0.0,1.0,0.0,156,7,999,0,-0.1,,51958.0
50,0.0,0.0,0.0,278,6,999,1,-0.1,4076.0,51958.0
34,0.0,1.0,1.0,1329,2,999,0,-0.1,4076.0,51958.0
37,0.0,1.0,0.0,76,3,999,0,-0.1,,51958.0
51,0.0,1.0,1.0,310,3,999,0,-0.1,4076.0,51958.0
36,0.0,0.0,1.0,56,2,999,0,-0.1,4076.0,51958.0
31,0.0,1.0,0.0,1059,2,999,0,-0.1,4076.0,51958.0
38,0.0,0.0,0.0,40,5,999,0,-0.1,4076.0,51958.0
45,0.0,1.0,0.0,104,4,999,1,-0.1,,51958.0
31,0.0,0.0,0.0,843,3,999,0,-0.1,4076.0,51958.0
46,0.0,0.0,0.0,185,2,999,0,-0.1,4076.0,51958.0
38,0.0,1.0,1.0,1476,4,999,0,-0.1,,51958.0
32,0.0,0.0,0.0,476,3,999,0,-0.1,4076.0,51958.0
33,0.0,0.0,0.0,139,3,999,0,-0.1,4076.0,51958.0
31,0.0,0.0,0.0,283,5,999,0,-0.1,4076.0,51958.0
32,0.0,0.0,0.0,165,4,999,0,-0.1,4076.0,51958.0
38,0.0,0.0,0.0,738,2,999,0,-0.1,4076.0,51958.0
38,0.0,1.0,0.0,265,3,999,0,-0.1,4076.0,51958.0
39,0.0,1.0,0.0,442,4,999,0,-0.1,4076.0,51958.0
42,0.0,1.0,1.0,164,3,999,1,-0.1,4076.0,51958.0
36,0.0,1.0,0.0,422,3,999,0,-0.1,4076.0,51958.0
34,0.0,0.0,0.0,91,3,999,0,-0.1,4076.0,51958.0
33,0.0,0.0,0.0,489,2,999,0,-0.1,4076.0,51958.0
39,0.0,1.0,0.0,391,2,999,0,-0.1,,51958.0
31,0.0,0.0,0.0,1855,3,999,0,-0.1,4076.0,51958.0
30,0.0,1.0,1.0,2453,2,999,0,-0.1,4076.0,51958.0
42,0.0,0.0,0.0,21,6,999,0,-0.1,4021.0,51958.0
29,0.0,0.0,0.0,83,4,999,0,-0.1,,51958.0
35,0.0,1.0,0.0,86,3,999,1,-0.1,4021.0,51958.0
42,0.0,1.0,0.0,91,2,999,0,-0.1,4021.0,51958.0
56,,1.0,0.0,254,5,999,0,-0.1,4021.0,51958.0
56,0.0,0.0,0.0,149,4,999,0,-0.1,4021.0,51958.0
42,0.0,0.0,0.0,249,4,999,0,-0.1,4021.0,51958.0
31,0.0,0.0,0.0,10,5,999,0,-0.1,4021.0,51958.0
51,0.0,1.0,0.0,358,3,999,0,-0.1,4021.0,51958.0
42,0.0,1.0,1.0,81,6,999,1,-0.1,4021.0,51958.0
57,,1.0,0.0,6,7,999,0,-0.1,4021.0,51958.0
54,0.0,0.0,1.0,138,6,999,0,-0.1,4021.0,51958.0
44,0.0,1.0,0.0,275,2,999,0,-0.1,4021.0,51958.0
37,0.0,1.0,1.0,312,3,999,1,-0.1,4021.0,51958.0
45,0.0,1.0,1.0,69,9,999,0,-0.1,4021.0,51958.0
33,0.0,1.0,0.0,37,2,999,1,-0.1,4021.0,51958.0
56,,1.0,0.0,266,6,999,0,-0.1,4021.0,51958.0
58,0.0,0.0,0.0,159,2,999,0,-0.1,,51958.0
46,0.0,1.0,1.0,116,2,999,1,-0.1,4021.0,51958.0
50,0.0,1.0,0.0,21,11,999,0,-0.1,4021.0,51958.0
44,0.0,1.0,0.0,358,4,999,0,-0.1,4021.0,51958.0
31,0.0,1.0,0.0,144,9,999,0,-0.1,,51958.0
32,0.0,1.0,0.0,41,1,999,0,-0.1,4021.0,51958.0
40,0.0,0.0,0.0,124,4,999,1,-0.1,4021.0,51958.0
43,,0.0,0.0,298,2,999,0,-0.1,4021.0,51958.0
36,0.0,0.0,0.0,86,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,271,1,999,0,-0.1,4021.0,51958.0
41,,1.0,0.0,299,1,999,0,-0.1,4021.0,51958.0
33,0.0,1.0,0.0,152,1,999,0,-0.1,,51958.0
47,0.0,1.0,0.0,322,1,999,0,-0.1,4021.0,51958.0
33,0.0,0.0,0.0,336,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,0.0,441,1,999,0,-0.1,,51958.0
31,0.0,1.0,0.0,149,5,999,0,-0.1,4021.0,51958.0
33,0.0,,,675,1,999,0,-0.1,4021.0,51958.0
48,0.0,1.0,0.0,118,1,999,0,-0.1,,51958.0
32,0.0,0.0,0.0,85,2,999,1,-0.1,4021.0,51958.0
49,0.0,0.0,0.0,65,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,0.0,239,2,999,1,-0.1,4021.0,51958.0
54,0.0,1.0,0.0,267,2,999,0,-0.1,4021.0,51958.0
30,0.0,1.0,0.0,225,2,999,0,-0.1,4021.0,51958.0
32,0.0,1.0,0.0,54,1,999,0,-0.1,4021.0,51958.0
50,,0.0,0.0,108,1,999,0,-0.1,,51958.0
49,,0.0,0.0,66,2,999,0,-0.1,4021.0,51958.0
57,0.0,1.0,0.0,108,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,1.0,49,1,999,0,-0.1,4021.0,51958.0
53,0.0,1.0,0.0,1221,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,71,1,999,0,-0.1,,51958.0
29,0.0,1.0,1.0,729,1,999,0,-0.1,4021.0,51958.0
57,0.0,0.0,0.0,289,1,999,0,-0.1,4021.0,51958.0
58,0.0,0.0,0.0,127,1,999,1,-0.1,4021.0,51958.0
49,0.0,1.0,0.0,846,1,3,1,-0.1,4021.0,51958.0
37,0.0,1.0,1.0,215,1,999,0,-0.1,4021.0,51958.0
57,0.0,1.0,1.0,75,1,999,1,-0.1,,51958.0
38,0.0,1.0,0.0,248,1,999,0,-0.1,4021.0,51958.0
48,0.0,0.0,1.0,591,1,999,1,-0.1,,51958.0
43,0.0,1.0,0.0,163,1,999,0,-0.1,4021.0,51958.0
30,0.0,1.0,0.0,337,1,999,0,-0.1,4021.0,51958.0
45,0.0,0.0,0.0,179,4,999,0,-0.1,4021.0,51958.0
40,0.0,1.0,1.0,111,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,0.0,63,1,999,0,-0.1,4021.0,51958.0
54,,0.0,0.0,558,1,999,0,-0.1,4021.0,51958.0
36,0.0,0.0,0.0,569,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,0.0,153,1,999,1,-0.1,4021.0,51958.0
38,,0.0,0.0,46,4,999,1,-0.1,,51958.0
48,0.0,0.0,0.0,208,1,999,0,-0.1,4021.0,51958.0
57,,0.0,0.0,22,4,999,1,-0.1,4021.0,51958.0
32,0.0,1.0,1.0,261,1,999,0,-0.1,4021.0,51958.0
58,,0.0,0.0,120,2,999,0,-0.1,,51958.0
34,0.0,,,253,1,999,0,-0.1,4021.0,51958.0
29,0.0,1.0,0.0,43,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,0.0,321,1,999,0,-0.1,,51958.0
44,,1.0,1.0,46,3,999,0,-0.1,4021.0,51958.0
29,0.0,1.0,0.0,104,1,999,1,-0.1,4021.0,51958.0
37,0.0,1.0,0.0,63,2,999,0,-0.1,4021.0,51958.0
42,0.0,1.0,0.0,81,7,999,0,-0.1,,51958.0
38,0.0,1.0,0.0,423,2,999,1,-0.1,4021.0,51958.0
55,0.0,0.0,0.0,113,1,999,1,-0.1,4021.0,51958.0
56,0.0,1.0,0.0,71,3,999,0,-0.1,4021.0,51958.0
55,0.0,0.0,0.0,348,2,999,0,-0.1,4021.0,51958.0
43,,0.0,0.0,62,6,999,0,-0.1,4021.0,51958.0
31,0.0,0.0,0.0,588,2,999,1,-0.1,4021.0,51958.0
53,0.0,1.0,0.0,528,1,999,0,-0.1,4021.0,51958.0
34,0.0,0.0,0.0,467,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,530,1,999,1,-0.1,4021.0,51958.0
45,0.0,1.0,0.0,76,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,648,1,999,0,-0.1,4021.0,51958.0
36,0.0,0.0,0.0,158,1,999,0,-0.1,,51958.0
47,,1.0,0.0,258,1,999,1,-0.1,4021.0,51958.0
37,0.0,0.0,0.0,73,4,999,1,-0.1,4021.0,51958.0
45,0.0,0.0,1.0,567,1,999,0,-0.1,4021.0,51958.0
30,0.0,1.0,0.0,13,3,999,0,-0.1,4021.0,51958.0
34,0.0,1.0,0.0,470,1,999,0,-0.1,4021.0,51958.0
53,0.0,1.0,0.0,228,6,999,0,-0.1,4021.0,51958.0
45,0.0,1.0,1.0,22,1,999,0,-0.1,4021.0,51958.0
48,0.0,1.0,1.0,91,1,999,0,-0.1,4021.0,51958.0
49,0.0,1.0,0.0,345,3,999,0,-0.1,4021.0,51958.0
29,0.0,0.0,0.0,346,4,999,1,-0.1,4021.0,51958.0
47,0.0,0.0,0.0,107,2,999,0,-0.1,4021.0,51958.0
32,0.0,1.0,0.0,86,3,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,1.0,710,1,999,0,-0.1,4021.0,51958.0
58,,0.0,0.0,110,2,999,1,-0.1,4021.0,51958.0
35,0.0,1.0,0.0,530,1,999,0,-0.1,,51958.0
39,0.0,0.0,0.0,73,4,999,0,-0.1,4021.0,51958.0
35,0.0,1.0,1.0,529,1,999,0,-0.1,,51958.0
37,0.0,0.0,0.0,635,1,999,1,-0.1,,51958.0
36,0.0,1.0,0.0,254,7,999,0,-0.1,4021.0,51958.0
47,,1.0,0.0,106,1,999,0,-0.1,,51958.0
43,0.0,0.0,0.0,40,1,999,0,-0.1,4021.0,51958.0
42,0.0,1.0,0.0,195,1,999,0,-0.1,4021.0,51958.0
50,0.0,1.0,0.0,183,1,999,1,-0.1,4021.0,51958.0
39,0.0,1.0,1.0,195,1,999,0,-0.1,4021.0,51958.0
55,0.0,1.0,0.0,585,1,999,0,-0.1,4021.0,51958.0
42,0.0,0.0,0.0,501,3,999,0,-0.1,,51958.0
30,0.0,1.0,0.0,222,2,999,0,-0.1,4021.0,51958.0
52,,1.0,0.0,131,1,999,0,-0.1,4021.0,51958.0
43,0.0,1.0,0.0,158,1,999,0,-0.1,4021.0,51958.0
29,0.0,1.0,1.0,215,1,999,0,-0.1,4021.0,51958.0
31,0.0,1.0,0.0,30,1,999,0,-0.1,4021.0,51958.0
48,,1.0,1.0,53,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,263,6,999,0,-0.1,4021.0,51958.0
48,0.0,0.0,1.0,344,1,999,0,-0.1,4021.0,51958.0
45,,0.0,0.0,174,1,999,0,-0.1,4021.0,51958.0
48,,0.0,1.0,103,1,999,1,-0.1,,51958.0
38,,1.0,0.0,46,1,999,0,-0.1,4021.0,51958.0
43,0.0,0.0,1.0,74,1,999,0,-0.1,4021.0,51958.0
47,,0.0,1.0,105,1,999,0,-0.1,,51958.0
29,0.0,1.0,1.0,206,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,132,1,999,0,-0.1,4021.0,51958.0
40,0.0,1.0,0.0,175,1,999,0,-0.1,,51958.0
29,0.0,1.0,0.0,140,1,999,0,-0.1,4021.0,51958.0
55,0.0,0.0,0.0,148,1,999,0,-0.1,4021.0,51958.0
45,0.0,1.0,0.0,66,1,999,1,-0.1,4021.0,51958.0
52,,1.0,0.0,32,1,999,0,-0.1,,51958.0
43,0.0,1.0,0.0,149,1,999,0,-0.1,,51958.0
29,0.0,1.0,0.0,1166,1,999,0,-0.1,,51958.0
40,0.0,1.0,0.0,161,1,999,0,-0.1,4021.0,51958.0
32,0.0,1.0,0.0,262,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,60,1,999,0,-0.1,4021.0,51958.0
31,0.0,1.0,0.0,106,2,999,0,-0.1,,51958.0
57,0.0,1.0,1.0,59,1,999,0,-0.1,4021.0,51958.0
38,,1.0,0.0,1055,1,999,0,-0.1,,51958.0
57,0.0,1.0,0.0,181,1,999,0,-0.1,4021.0,51958.0
48,0.0,0.0,0.0,218,1,999,0,-0.1,,51958.0
38,0.0,0.0,1.0,429,1,999,0,-0.1,4021.0,51958.0
32,0.0,1.0,0.0,327,1,999,1,-0.1,4021.0,51958.0
57,0.0,0.0,0.0,216,1,999,0,-0.1,4021.0,51958.0
45,0.0,1.0,0.0,201,1,999,1,-0.1,4021.0,51958.0
50,0.0,1.0,0.0,102,1,999,0,-0.1,4021.0,51958.0
52,0.0,1.0,0.0,65,1,999,0,-0.1,4021.0,51958.0
42,0.0,1.0,0.0,58,1,999,1,-0.1,4021.0,51958.0
30,0.0,0.0,0.0,221,1,999,0,-0.1,,51958.0
40,0.0,1.0,1.0,957,1,999,1,-0.1,4021.0,51958.0
38,0.0,1.0,1.0,202,1,999,0,-0.1,4021.0,51958.0
34,0.0,0.0,0.0,161,1,999,0,-0.1,4021.0,51958.0
50,0.0,0.0,0.0,705,1,999,0,-0.1,,51958.0
38,0.0,1.0,0.0,167,4,999,0,-0.1,4021.0,51958.0
49,0.0,1.0,0.0,29,9,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,89,4,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,0.0,306,1,999,1,-0.1,4021.0,51958.0
57,0.0,1.0,0.0,56,1,999,0,-0.1,4021.0,51958.0
46,0.0,1.0,0.0,796,5,999,1,-0.1,4021.0,51958.0
36,,0.0,0.0,1022,1,999,0,-0.1,4021.0,51958.0
36,0.0,1.0,0.0,189,1,999,0,-0.1,4021.0,51958.0
40,0.0,0.0,0.0,74,1,999,0,-0.1,4021.0,51958.0
40,0.0,0.0,0.0,154,1,999,0,-0.1,4021.0,51958.0
31,0.0,0.0,0.0,89,1,999,0,-0.1,4021.0,51958.0
34,0.0,1.0,0.0,79,2,999,0,-0.1,4021.0,51958.0
55,,0.0,1.0,143,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,0.0,169,1,999,0,-0.1,4021.0,51958.0
53,0.0,1.0,0.0,80,10,999,0,-0.1,4021.0,51958.0
52,0.0,1.0,0.0,44,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,133,1,999,0,-0.1,4021.0,51958.0
50,0.0,1.0,0.0,49,1,999,0,-0.1,4021.0,51958.0
40,0.0,0.0,0.0,586,1,999,0,-0.1,,51958.0
57,,0.0,0.0,189,3,999,0,-0.1,,51958.0
51,0.0,1.0,0.0,218,3,999,0,-0.1,4021.0,51958.0
44,0.0,1.0,0.0,235,2,999,0,-0.1,4021.0,51958.0
57,0.0,1.0,0.0,105,1,999,0,-0.1,4021.0,51958.0
57,0.0,1.0,0.0,849,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,1.0,5,7,999,0,-0.1,4021.0,51958.0
49,0.0,1.0,0.0,271,1,999,0,-0.1,4021.0,51958.0
40,0.0,1.0,0.0,893,1,999,0,-0.1,4021.0,51958.0
36,0.0,1.0,0.0,230,3,999,0,-0.1,4021.0,51958.0
37,0.0,0.0,0.0,68,1,999,0,-0.1,4021.0,51958.0
32,0.0,1.0,1.0,74,1,999,0,-0.1,4021.0,51958.0
31,0.0,1.0,1.0,115,1,999,0,-0.1,4021.0,51958.0
29,0.0,0.0,0.0,100,1,999,0,-0.1,4021.0,51958.0
54,,1.0,0.0,326,2,999,0,-0.1,4021.0,51958.0
40,0.0,1.0,0.0,1182,1,999,0,-0.1,4021.0,51958.0
44,0.0,0.0,0.0,144,6,999,1,-0.1,4021.0,51958.0
50,0.0,1.0,1.0,189,2,999,1,-0.1,4021.0,51958.0
39,0.0,1.0,0.0,169,1,999,0,-0.1,4021.0,51958.0
45,,1.0,0.0,670,1,999,0,-0.1,4021.0,51958.0
57,,1.0,0.0,57,7,999,1,-0.1,,51958.0
38,,1.0,0.0,76,1,999,1,-0.1,4021.0,51958.0
57,0.0,1.0,0.0,42,1,999,0,-0.1,4021.0,51958.0
46,0.0,1.0,0.0,81,1,999,0,-0.1,4021.0,51958.0
41,0.0,1.0,0.0,199,2,999,0,-0.1,,51958.0
31,0.0,0.0,0.0,184,1,999,0,-0.1,,51958.0
54,0.0,0.0,0.0,18,1,999,0,-0.1,4021.0,51958.0
33,0.0,1.0,0.0,451,1,999,0,-0.1,4021.0,51958.0
52,0.0,0.0,0.0,51,1,999,0,-0.1,4021.0,51958.0
50,,1.0,1.0,63,1,999,0,-0.1,4021.0,51958.0
46,0.0,1.0,0.0,70,1,999,0,-0.1,4021.0,51958.0
57,0.0,0.0,0.0,44,3,999,0,-0.1,4021.0,51958.0
55,0.0,1.0,1.0,54,4,999,0,-0.1,,51958.0
37,0.0,1.0,0.0,13,4,999,1,-0.1,4021.0,51958.0
40,0.0,1.0,0.0,401,1,999,1,-0.1,4021.0,51958.0
29,0.0,1.0,1.0,484,1,999,0,-0.1,4021.0,51958.0
31,0.0,1.0,0.0,59,1,999,0,-0.1,4021.0,51958.0
33,0.0,0.0,0.0,64,1,999,0,-0.1,,51958.0
34,0.0,1.0,0.0,526,1,999,0,-0.1,4021.0,51958.0
40,0.0,0.0,1.0,105,5,999,1,-0.1,,51958.0
38,0.0,0.0,0.0,128,2,999,0,-0.1,4021.0,51958.0
52,0.0,0.0,0.0,115,1,999,1,-0.1,,51958.0
31,0.0,0.0,1.0,573,3,999,0,-0.1,,51958.0
46,0.0,1.0,0.0,996,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,206,1,999,0,-0.1,4021.0,51958.0
41,0.0,1.0,1.0,135,1,999,1,-0.1,4021.0,51958.0
31,0.0,1.0,0.0,36,1,999,0,-0.1,,51958.0
38,0.0,0.0,0.0,1480,3,999,0,-0.1,4021.0,51958.0
52,,1.0,0.0,160,3,999,1,-0.1,4021.0,51958.0
38,,,,83,1,999,0,-0.1,4021.0,51958.0
32,0.0,0.0,0.0,425,1,999,0,-0.1,4021.0,51958.0
51,0.0,1.0,0.0,288,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,1.0,244,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,0.0,378,1,999,1,-0.1,,51958.0
55,0.0,0.0,0.0,252,1,999,0,-0.1,4021.0,51958.0
57,0.0,1.0,1.0,283,1,999,1,-0.1,4021.0,51958.0
49,,1.0,0.0,110,1,999,1,-0.1,4021.0,51958.0
57,0.0,1.0,0.0,109,1,999,0,-0.1,4021.0,51958.0
48,0.0,1.0,0.0,162,2,999,0,-0.1,4021.0,51958.0
40,0.0,1.0,0.0,144,1,999,0,-0.1,4021.0,51958.0
33,0.0,0.0,0.0,49,1,999,0,-0.1,4021.0,51958.0
58,0.0,0.0,0.0,70,1,999,1,-0.1,4021.0,51958.0
40,0.0,0.0,0.0,71,2,999,1,-0.1,4021.0,51958.0
34,0.0,0.0,0.0,316,3,999,0,-0.1,4021.0,51958.0
31,0.0,1.0,0.0,306,1,999,0,-0.1,4021.0,51958.0
36,0.0,1.0,1.0,70,1,999,0,-0.1,,51958.0
52,0.0,1.0,1.0,221,2,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,1.0,44,1,999,0,-0.1,4021.0,51958.0
50,0.0,0.0,0.0,202,1,999,1,-0.1,4021.0,51958.0
53,,1.0,1.0,98,1,999,0,-0.1,,51958.0
38,0.0,1.0,0.0,552,3,999,1,-0.1,4021.0,51958.0
37,0.0,1.0,0.0,97,2,999,0,-0.1,4021.0,51958.0
57,0.0,1.0,0.0,48,1,999,0,-0.1,4021.0,51958.0
48,0.0,1.0,1.0,89,1,999,1,-0.1,4021.0,51958.0
29,0.0,1.0,0.0,171,2,999,0,-0.1,4021.0,51958.0
47,0.0,0.0,0.0,744,2,999,0,-0.1,4021.0,51958.0
57,0.0,1.0,1.0,79,1,999,1,-0.1,4021.0,51958.0
58,0.0,0.0,0.0,850,1,999,0,-0.1,4021.0,51958.0
48,0.0,0.0,0.0,233,1,999,0,-0.1,,51958.0
38,0.0,1.0,0.0,70,1,999,0,-0.1,4021.0,51958.0
57,0.0,,,162,1,999,0,-0.1,4021.0,51958.0
29,0.0,1.0,0.0,38,2,999,1,-0.1,4021.0,51958.0
32,0.0,0.0,0.0,8,5,999,0,-0.1,,51958.0
37,0.0,0.0,0.0,18,7,999,0,-0.1,4021.0,51958.0
56,,1.0,0.0,72,1,999,0,-0.1,,51958.0
45,0.0,1.0,0.0,164,1,999,1,-0.1,4021.0,51958.0
52,,0.0,0.0,123,1,999,0,-0.1,4021.0,51958.0
50,0.0,1.0,0.0,100,2,999,0,-0.1,4021.0,51958.0
45,0.0,0.0,0.0,18,5,999,0,-0.1,4021.0,51958.0
52,0.0,0.0,0.0,165,1,999,1,-0.1,4021.0,51958.0
54,0.0,0.0,0.0,296,1,999,0,-0.1,4021.0,51958.0
37,0.0,1.0,1.0,196,1,999,0,-0.1,,51958.0
33,0.0,1.0,1.0,203,1,999,0,-0.1,4021.0,51958.0
34,0.0,1.0,0.0,55,5,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,1.0,186,2,999,0,-0.1,4021.0,51958.0
32,0.0,,,59,1,999,0,-0.1,4021.0,51958.0
55,0.0,0.0,0.0,532,1,999,0,-0.1,4021.0,51958.0
38,0.0,0.0,1.0,79,1,999,0,-0.1,,51958.0
52,0.0,1.0,1.0,197,1,999,0,-0.1,4021.0,51958.0
32,0.0,0.0,0.0,84,2,999,0,-0.1,4021.0,51958.0
49,0.0,1.0,0.0,35,1,999,1,-0.1,4021.0,51958.0
30,0.0,1.0,1.0,26,10,999,0,-0.1,,51958.0
52,0.0,1.0,0.0,102,1,999,0,-0.1,4021.0,51958.0
31,0.0,0.0,0.0,100,2,999,0,-0.1,4021.0,51958.0
49,0.0,1.0,0.0,164,1,999,0,-0.1,4021.0,51958.0
47,,1.0,0.0,183,3,999,1,-0.1,4021.0,51958.0
32,0.0,1.0,0.0,67,5,999,0,-0.1,4021.0,51958.0
53,0.0,1.0,0.0,180,1,999,0,-0.1,4021.0,51958.0
50,0.0,1.0,0.0,182,2,999,0,-0.1,4021.0,51958.0
39,0.0,0.0,0.0,749,2,999,0,-0.1,4021.0,51958.0
37,0.0,1.0,0.0,450,1,999,0,-0.1,4021.0,51958.0
38,,0.0,0.0,28,1,999,0,-0.1,4021.0,51958.0
38,0.0,1.0,0.0,66,1,999,0,-0.1,4021.0,51958.0
44,0.0,1.0,1.0,119,2,999,1,-0.1,4021.0,51958.0
44,0.0,0.0,0.0,135,2,999,0,-0.1,4021.0,51958.0
42,0.0,0.0,1.0,902,1,999,0,-0.1,4021.0,51958.0
